"","many_ID","Country_ID","Title","Beg","action","areas"
"3812","ARG-VEN[VNZ]_1992O:ARG-VEN[VNZ]_1986O","ARG","Argentina Venezuela","1992",NA,NA
"3813","ARG-VEN[VNZ]_1992O:ARG-VEN[VNZ]_1986O","VEN","Argentina Venezuela","1992",NA,NA
"3814","ARM-RUS[RSS]_1992O:ARM-RUS[RSS]_1992O","ARM","Armenia Russia","1992",NA,NA
"3815","ARM-RUS[RSS]_1992O:ARM-RUS[RSS]_1992O","RUS","Armenia Russia","1992",NA,NA
"3816","ASEANF_1992O:ASEANF_1992O","BRN","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3817","ASEANF_1992O:ASEANF_1992O","IDN","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3818","ASEANF_1992O:ASEANF_1992O","MYS","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3819","ASEANF_1992O:ASEANF_1992O","PHL","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3820","ASEANF_1992O:ASEANF_1992O","SGP","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3821","ASEANF_1992O:ASEANF_1992O","THA","Association Of South East Asian Nations (ASEAN) FTA","1992",NA,NA
"3822","AZE-RUS[RSS]_1992O:AZE-RUS[RSS]_1992O","AZE","Azerbaijan Russia","1992",NA,NA
"3823","AZE-RUS[RSS]_1992O:AZE-RUS[RSS]_1992O","RUS","Azerbaijan Russia","1992",NA,NA
"3824","BLR-RUS[RSS]_1992O:BLR-RUS[RSS]_1992O","BLR","Belarus Russia","1992",NA,NA
"3825","BLR-RUS[RSS]_1992O:BLR-RUS[RSS]_1992O","RUS","Belarus Russia","1992",NA,NA
"3826","BLR-UKR[UKR]_1992O:BLR-UKR[UKR]_1992O","BLR","Belarus Ukraine","1992",NA,NA
"3827","BLR-UKR[UKR]_1992O:BLR-UKR[UKR]_1992O","UKR","Belarus Ukraine","1992",NA,NA
"3828","BRA-CUB[NA]_1992O:BRA-CUB[NA]_1989O","BRA","Brazil Cuba","1992",NA,NA
"3829","BRA-CUB[NA]_1992O:BRA-CUB[NA]_1989O","CUB","Brazil Cuba","1992",NA,NA
"3830","CRBBCV_1992O:CRBBCV_1992O","ATG","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3831","CRBBCV_1992O:CRBBCV_1992O","BRB","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3832","CRBBCV_1992O:CRBBCV_1992O","BHS","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3833","CRBBCV_1992O:CRBBCV_1992O","BLZ","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3834","CRBBCV_1992O:CRBBCV_1992O","DMA","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3835","CRBBCV_1992O:CRBBCV_1992O","GRD","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3836","CRBBCV_1992O:CRBBCV_1992O","GUY","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3837","CRBBCV_1992O:CRBBCV_1992O","JAM","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3838","CRBBCV_1992O:CRBBCV_1992O","MSR","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3839","CRBBCV_1992O:CRBBCV_1992O","KNA","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3840","CRBBCV_1992O:CRBBCV_1992O","LCA","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3841","CRBBCV_1992O:CRBBCV_1992O","VCT","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3842","CRBBCV_1992O:CRBBCV_1992O","TTO","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3843","CRBBCV_1992O:CRBBCV_1992O","VEN","Caribbean Community (CARICOM) Venezuela","1992",NA,"Caribbean Community"
"3844","CNTEFT_1992A","CZE","Central European Free Trade Agreement (CEFTA)","1992","research",NA
"3845","CNTEFT_1992A","HUN","Central European Free Trade Agreement (CEFTA)","1992","research",NA
"3846","CNTEFT_1992A","POL","Central European Free Trade Agreement (CEFTA)","1992","research",NA
"3847","CNTEFT_1992A","SVK","Central European Free Trade Agreement (CEFTA)","1992","research",NA
"3848","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","CZE","Czech And Slovak Republic EFTA","1992",NA,NA
"3849","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","SVK","Czech And Slovak Republic EFTA","1992",NA,NA
"3850","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","AUT","Czech And Slovak Republic EFTA","1992",NA,NA
"3851","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","FIN","Czech And Slovak Republic EFTA","1992",NA,NA
"3852","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","SWE","Czech And Slovak Republic EFTA","1992",NA,NA
"3853","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","LIE","Czech And Slovak Republic EFTA","1992",NA,NA
"3854","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","ISL","Czech And Slovak Republic EFTA","1992",NA,NA
"3855","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","NOR","Czech And Slovak Republic EFTA","1992",NA,NA
"3856","CZE-SVK[CSE]_1992O:CZE-SVK[CSE]_1992O","CHE","Czech And Slovak Republic EFTA","1992",NA,NA
"3857","CZE-SVK[NA]_1992O:CZE-SVK[NA]_1992O","CZE","Czech Republic Slovakia","1992",NA,NA
"3858","CZE-SVK[NA]_1992O:CZE-SVK[NA]_1992O","SVK","Czech Republic Slovakia","1992",NA,NA
"3859","ECMSTR_1992O:ECMSTR_1992O","BEL","EC Maastricht","1992",NA,NA
"3860","ECMSTR_1992O:ECMSTR_1992O","DEU","EC Maastricht","1992",NA,NA
"3861","ECMSTR_1992O:ECMSTR_1992O","FRA","EC Maastricht","1992",NA,NA
"3862","ECMSTR_1992O:ECMSTR_1992O","ITA","EC Maastricht","1992",NA,NA
"3863","ECMSTR_1992O:ECMSTR_1992O","LUX","EC Maastricht","1992",NA,NA
"3864","ECMSTR_1992O:ECMSTR_1992O","NLD","EC Maastricht","1992",NA,NA
"3865","ECMSTR_1992O:ECMSTR_1992O","DNK","EC Maastricht","1992",NA,NA
"3866","ECMSTR_1992O:ECMSTR_1992O","IRL","EC Maastricht","1992",NA,NA
"3867","ECMSTR_1992O:ECMSTR_1992O","GBR","EC Maastricht","1992",NA,NA
"3868","ECMSTR_1992O:ECMSTR_1992O","GRC","EC Maastricht","1992",NA,NA
"3869","ECMSTR_1992O:ECMSTR_1992O","ESP","EC Maastricht","1992",NA,NA
"3870","ECMSTR_1992O:ECMSTR_1992O","PRT","EC Maastricht","1992",NA,NA
"3871","EFTISR_1992O:EFTISR_1992O","AUT","EFTA Israel","1992",NA,NA
"3872","EFTISR_1992O:EFTISR_1992O","FIN","EFTA Israel","1992",NA,NA
"3873","EFTISR_1992O:EFTISR_1992O","SWE","EFTA Israel","1992",NA,NA
"3874","EFTISR_1992O:EFTISR_1992O","LIE","EFTA Israel","1992",NA,NA
"3875","EFTISR_1992O:EFTISR_1992O","ISL","EFTA Israel","1992",NA,NA
"3876","EFTISR_1992O:EFTISR_1992O","NOR","EFTA Israel","1992",NA,NA
"3877","EFTISR_1992O:EFTISR_1992O","CHE","EFTA Israel","1992",NA,NA
"3878","EFTISR_1992O:EFTISR_1992O","ISR","EFTA Israel","1992",NA,NA
"3879","EFTPLN_1992O:EFTPLN_1992O","AUT","EFTA Poland","1992",NA,NA
"3880","EFTPLN_1992O:EFTPLN_1992O","FIN","EFTA Poland","1992",NA,NA
"3881","EFTPLN_1992O:EFTPLN_1992O","SWE","EFTA Poland","1992",NA,NA
"3882","EFTPLN_1992O:EFTPLN_1992O","LIE","EFTA Poland","1992",NA,NA
"3883","EFTPLN_1992O:EFTPLN_1992O","ISL","EFTA Poland","1992",NA,NA
"3884","EFTPLN_1992O:EFTPLN_1992O","NOR","EFTA Poland","1992",NA,NA
"3885","EFTPLN_1992O:EFTPLN_1992O","CHE","EFTA Poland","1992",NA,NA
"3886","EFTPLN_1992O:EFTPLN_1992O","POL","EFTA Poland","1992",NA,NA
"3887","EFTRMN_1992O:EFTRMN_1992O","AUT","EFTA Romania","1992",NA,NA
"3888","EFTRMN_1992O:EFTRMN_1992O","FIN","EFTA Romania","1992",NA,NA
"3889","EFTRMN_1992O:EFTRMN_1992O","SWE","EFTA Romania","1992",NA,NA
"3890","EFTRMN_1992O:EFTRMN_1992O","LIE","EFTA Romania","1992",NA,NA
"3891","EFTRMN_1992O:EFTRMN_1992O","ISL","EFTA Romania","1992",NA,NA
"3892","EFTRMN_1992O:EFTRMN_1992O","NOR","EFTA Romania","1992",NA,NA
"3893","EFTRMN_1992O:EFTRMN_1992O","CHE","EFTA Romania","1992",NA,NA
"3894","EFTRMN_1992O:EFTRMN_1992O","ROU","EFTA Romania","1992",NA,NA
"3895","EST-FIN[NA]_1992O:EST-FIN[NA]_1992O","EST","Estonia Finland","1992",NA,NA
"3896","EST-FIN[NA]_1992O:EST-FIN[NA]_1992O","FIN","Estonia Finland","1992",NA,NA
"3897","EST-NOR[NA]_1992O:EST-NOR[NA]_1992O","EST","Estonia Norway","1992",NA,NA
"3898","EST-NOR[NA]_1992O:EST-NOR[NA]_1992O","NOR","Estonia Norway","1992",NA,NA
"3899","CHE-EST[NA]_1992O:CHE-EST[NA]_1992O","EST","Estonia Switzerland","1992",NA,NA
"3900","CHE-EST[NA]_1992O:CHE-EST[NA]_1992O","CHE","Estonia Switzerland","1992",NA,NA
"3901","ERPNEA_1992O:ERPNEA_1992O","BEL","European Economic Area (EEA)","1992",NA,NA
"3902","ERPNEA_1992O:ERPNEA_1992O","DNK","European Economic Area (EEA)","1992",NA,NA
"3903","ERPNEA_1992O:ERPNEA_1992O","DEU","European Economic Area (EEA)","1992",NA,NA
"3904","ERPNEA_1992O:ERPNEA_1992O","FRA","European Economic Area (EEA)","1992",NA,NA
"3905","ERPNEA_1992O:ERPNEA_1992O","GRC","European Economic Area (EEA)","1992",NA,NA
"3906","ERPNEA_1992O:ERPNEA_1992O","ESP","European Economic Area (EEA)","1992",NA,NA
"3907","ERPNEA_1992O:ERPNEA_1992O","IRL","European Economic Area (EEA)","1992",NA,NA
"3908","ERPNEA_1992O:ERPNEA_1992O","ITA","European Economic Area (EEA)","1992",NA,NA
"3909","ERPNEA_1992O:ERPNEA_1992O","LUX","European Economic Area (EEA)","1992",NA,NA
"3910","ERPNEA_1992O:ERPNEA_1992O","NLD","European Economic Area (EEA)","1992",NA,NA
"3911","ERPNEA_1992O:ERPNEA_1992O","PRT","European Economic Area (EEA)","1992",NA,NA
"3912","ERPNEA_1992O:ERPNEA_1992O","GBR","European Economic Area (EEA)","1992",NA,NA
"3913","ERPNEA_1992O:ERPNEA_1992O","AUT","European Economic Area (EEA)","1992",NA,NA
"3914","ERPNEA_1992O:ERPNEA_1992O","FIN","European Economic Area (EEA)","1992",NA,NA
"3915","ERPNEA_1992O:ERPNEA_1992O","ISL","European Economic Area (EEA)","1992",NA,NA
"3916","ERPNEA_1992O:ERPNEA_1992O","LIE","European Economic Area (EEA)","1992",NA,NA
"3917","ERPNEA_1992O:ERPNEA_1992O","NOR","European Economic Area (EEA)","1992",NA,NA
"3918","ERPNEA_1992O:ERPNEA_1992O","SWE","European Economic Area (EEA)","1992",NA,NA
"3919","EREALA_1992O:EREALA_1992O","BEL","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3920","EREALA_1992O:EREALA_1992O","DNK","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3921","EREALA_1992O:EREALA_1992O","DEU","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3922","EREALA_1992O:EREALA_1992O","FRA","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3923","EREALA_1992O:EREALA_1992O","GRC","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3924","EREALA_1992O:EREALA_1992O","ESP","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3925","EREALA_1992O:EREALA_1992O","IRL","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3926","EREALA_1992O:EREALA_1992O","ITA","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3927","EREALA_1992O:EREALA_1992O","LUX","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3928","EREALA_1992O:EREALA_1992O","NLD","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3929","EREALA_1992O:EREALA_1992O","PRT","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3930","EREALA_1992O:EREALA_1992O","GBR","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3931","EREALA_1992O:EREALA_1992O","AUT","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3932","EREALA_1992O:EREALA_1992O","FIN","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3933","EREALA_1992O:EREALA_1992O","ISL","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3934","EREALA_1992O:EREALA_1992O","NOR","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3935","EREALA_1992O:EREALA_1992O","SWE","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3936","EREALA_1992O:EREALA_1992O","LIE","European Economic Area (EEA) Liechtenstein Accession","1992",NA,NA
"3937","FRO-ISL[NA]_1992O:FRO-ISL[NA]_1992O","FRO","Faroe Islands Iceland","1992",NA,NA
"3938","FRO-ISL[NA]_1992O:FRO-ISL[NA]_1992O","ISL","Faroe Islands Iceland","1992",NA,NA
"3939","FRO-NOR[NA]_1992O:FRO-NOR[NA]_1992O","FRO","Faroe Islands Norway","1992",NA,NA
"3940","FRO-NOR[NA]_1992O:FRO-NOR[NA]_1992O","NOR","Faroe Islands Norway","1992",NA,NA
"3941","FRO-SWE[NA]_1992O:FRO-SWE[NA]_1975O","FRO","Faroe Islands Sweden","1992",NA,NA
"3942","FRO-SWE[NA]_1992O:FRO-SWE[NA]_1975O","SWE","Faroe Islands Sweden","1992",NA,NA
"3943","FIN-LVA[NA]_1992O:FIN-LVA[NA]_1992O","FIN","Finland Latvia","1992",NA,NA
"3944","FIN-LVA[NA]_1992O:FIN-LVA[NA]_1992O","LVA","Finland Latvia","1992",NA,NA
"3945","FIN-LTU[NA]_1992O:FIN-LTU[NA]_1992O","FIN","Finland Lithuania","1992",NA,NA
"3946","FIN-LTU[NA]_1992O:FIN-LTU[NA]_1992O","LTU","Finland Lithuania","1992",NA,NA
"3947","JOR-LBN[NA]_1992O:JOR-LBN[NA]_1992O","JOR","Jordan Lebanon","1992",NA,NA
"3948","JOR-LBN[NA]_1992O:JOR-LBN[NA]_1992O","LBN","Jordan Lebanon","1992",NA,NA
"3949","JOR-LBY[LBY]_1992O:JOR-LBY[LBY]_1992O","JOR","Jordan Libya","1992",NA,NA
"3950","JOR-LBY[LBY]_1992O:JOR-LBY[LBY]_1992O","LBY","Jordan Libya","1992",NA,NA
"3951","KAZ-RUS[RSS]_1992O:KAZ-RUS[RSS]_1992O","KAZ","Kazakhstan Russia","1992",NA,NA
"3952","KAZ-RUS[RSS]_1992O:KAZ-RUS[RSS]_1992O","RUS","Kazakhstan Russia","1992",NA,NA
"3953","KGZ-RUS[RSS]_1992O:KGZ-RUS[RSS]_1992O","KGZ","Kyrgyzstan Russia","1992",NA,NA
"3954","KGZ-RUS[RSS]_1992O:KGZ-RUS[RSS]_1992O","RUS","Kyrgyzstan Russia","1992",NA,NA
"3955","LVA-NOR[NA]_1992O:LVA-NOR[NA]_1992O","LVA","Latvia Norway","1992",NA,NA
"3956","LVA-NOR[NA]_1992O:LVA-NOR[NA]_1992O","NOR","Latvia Norway","1992",NA,NA
"3957","LVA-SWE[NA]_1992O:LVA-SWE[NA]_1992O","LVA","Latvia Sweden","1992",NA,NA
"3958","LVA-SWE[NA]_1992O:LVA-SWE[NA]_1992O","SWE","Latvia Sweden","1992",NA,NA
"3959","CHE-LVA[NA]_1992O:CHE-LVA[NA]_1992O","LVA","Latvia Switzerland","1992",NA,NA
"3960","CHE-LVA[NA]_1992O:CHE-LVA[NA]_1992O","CHE","Latvia Switzerland","1992",NA,NA
"3961","LTU-NOR[NA]_1992O:LTU-NOR[NA]_1992O","LTU","Lithuania Norway","1992",NA,NA
"3962","LTU-NOR[NA]_1992O:LTU-NOR[NA]_1992O","NOR","Lithuania Norway","1992",NA,NA
"3963","CHE-LTU[NA]_1992O:CHE-LTU[NA]_1992O","LTU","Lithuania Switzerland","1992",NA,NA
"3964","CHE-LTU[NA]_1992O:CHE-LTU[NA]_1992O","CHE","Lithuania Switzerland","1992",NA,NA
"3965","NAM-ZWE[NA]_1992O:NAM-ZWE[NA]_1992O","NAM","Namibia Zimbabwe","1992",NA,NA
"3966","NAM-ZWE[NA]_1992O:NAM-ZWE[NA]_1992O","ZWE","Namibia Zimbabwe","1992",NA,NA
"3967","NRTAFT_1992A","CAN","North American Free Trade Agreement (NAFTA)","1992","research",NA
"3968","NRTAFT_1992A","MEX","North American Free Trade Agreement (NAFTA)","1992","research",NA
"3969","NRTAFT_1992A","USA","North American Free Trade Agreement (NAFTA)","1992","research",NA
"3970","RUS-TJK[RSS]_1992O:RUS-TJK[RSS]_1992O","RUS","Russia Tajikistan","1992",NA,NA
"3971","RUS-TJK[RSS]_1992O:RUS-TJK[RSS]_1992O","TJK","Russia Tajikistan","1992",NA,NA
"3972","RUS-TKM[RSS]_1992O:RUS-TKM[RSS]_1992O","RUS","Russia Turkmenistan","1992",NA,NA
"3973","RUS-TKM[RSS]_1992O:RUS-TKM[RSS]_1992O","TKM","Russia Turkmenistan","1992",NA,NA
"3974","RUS-UZB[RSS]_1992O:RUS-UZB[RSS]_1992O","RUS","Russia Uzbekistan","1992",NA,NA
"3975","RUS-UZB[RSS]_1992O:RUS-UZB[RSS]_1992O","UZB","Russia Uzbekistan","1992",NA,NA
"3976","STHADC_1992O:STHADC_1992O","AGO","Southern African Development Community (SADC)","1992",NA,NA
"3977","STHADC_1992O:STHADC_1992O","BWA","Southern African Development Community (SADC)","1992",NA,NA
"3978","STHADC_1992O:STHADC_1992O","LSO","Southern African Development Community (SADC)","1992",NA,NA
"3979","STHADC_1992O:STHADC_1992O","NAM","Southern African Development Community (SADC)","1992",NA,NA
"3980","STHADC_1992O:STHADC_1992O","MWI","Southern African Development Community (SADC)","1992",NA,NA
"3981","STHADC_1992O:STHADC_1992O","MOZ","Southern African Development Community (SADC)","1992",NA,NA
"3982","STHADC_1992O:STHADC_1992O","SWZ","Southern African Development Community (SADC)","1992",NA,NA
"3983","STHADC_1992O:STHADC_1992O","TZA","Southern African Development Community (SADC)","1992",NA,NA
"3984","STHADC_1992O:STHADC_1992O","ZMB","Southern African Development Community (SADC)","1992",NA,NA
"3985","STHADC_1992O:STHADC_1992O","ZWE","Southern African Development Community (SADC)","1992",NA,NA
"3986","CRSSBI_1992O:CRSSBI_1992O","BDI","Cross Boarder Initiative","1992",NA,NA
"3987","CRSSBI_1992O:CRSSBI_1992O","COM","Cross Boarder Initiative","1992",NA,NA
"3988","CRSSBI_1992O:CRSSBI_1992O","KEN","Cross Boarder Initiative","1992",NA,NA
"3989","CRSSBI_1992O:CRSSBI_1992O","MDG","Cross Boarder Initiative","1992",NA,NA
"3990","CRSSBI_1992O:CRSSBI_1992O","MWI","Cross Boarder Initiative","1992",NA,NA
"3991","CRSSBI_1992O:CRSSBI_1992O","MUS","Cross Boarder Initiative","1992",NA,NA
"3992","CRSSBI_1992O:CRSSBI_1992O","NAM","Cross Boarder Initiative","1992",NA,NA
"3993","CRSSBI_1992O:CRSSBI_1992O","RWA","Cross Boarder Initiative","1992",NA,NA
"3994","CRSSBI_1992O:CRSSBI_1992O","SYC","Cross Boarder Initiative","1992",NA,NA
"3995","CRSSBI_1992O:CRSSBI_1992O","SWZ","Cross Boarder Initiative","1992",NA,NA
"3996","CRSSBI_1992O:CRSSBI_1992O","TZA","Cross Boarder Initiative","1992",NA,NA
"3997","CRSSBI_1992O:CRSSBI_1992O","UGA","Cross Boarder Initiative","1992",NA,NA
"3998","CRSSBI_1992O:CRSSBI_1992O","ZMB","Cross Boarder Initiative","1992",NA,NA
"3999","CRSSBI_1992O:CRSSBI_1992O","ZWE","Cross Boarder Initiative","1992",NA,NA
"4000","FIN-FRO[NA]_1992O:FIN-FRO[NA]_1992O","FRO","Faroe Islands Finland","1992",NA,NA
"4001","FIN-FRO[NA]_1992O:FIN-FRO[NA]_1992O","FIN","Faroe Islands Finland","1992",NA,NA
"4002","ARG-ECU[NA]_1993O:ARG-ECU[NA]_1984O","ARG","Argentina Ecuador","1993",NA,NA
"4003","ARG-ECU[NA]_1993O:ARG-ECU[NA]_1984O","ECU","Argentina Ecuador","1993",NA,NA
"4004","ARM-MDA[MLD]_1993O:ARM-MDA[MLD]_1993O","ARM","Armenia Moldova","1993",NA,NA
"4005","ARM-MDA[MLD]_1993O:ARM-MDA[MLD]_1993O","MDA","Armenia Moldova","1993",NA,NA
"4006","BLFTAI_1993O:BLFTAI_1993O","EST","Baltic Free Trade Area (BAFTA) Industrial","1993","research",NA
"4007","BLFTAI_1993O:BLFTAI_1993O","LVA","Baltic Free Trade Area (BAFTA) Industrial","1993","research",NA
"4008","BLFTAI_1993O:BLFTAI_1993O","LTU","Baltic Free Trade Area (BAFTA) Industrial","1993","research",NA
"4009","BLR-MDA[MLD]_1993O:BLR-MDA[MLD]_1993O","BLR","Belarus Moldova","1993",NA,NA
"4010","BLR-MDA[MLD]_1993O:BLR-MDA[MLD]_1993O","MDA","Belarus Moldova","1993",NA,NA
"4011","BOL-CHL[BLV]_1993O:BOL-CHL[BLV]_1993O","BOL","Bolivia Chile","1993",NA,NA
"4012","BOL-CHL[BLV]_1993O:BOL-CHL[BLV]_1993O","CHL","Bolivia Chile","1993",NA,NA
"4013","BRA-PER[NA]_1993O:BRA-PER[NA]_1993O","BRA","Brazil Peru","1993",NA,NA
"4014","BRA-PER[NA]_1993O:BRA-PER[NA]_1993O","PER","Brazil Peru","1993",NA,NA
"4015","BLGREC_1993O:BLGREC_1993O","BGR","Bulgaria EC","1993",NA,NA
"4016","BLGREC_1993O:BLGREC_1993O","BEL","Bulgaria EC","1993",NA,NA
"4017","BLGREC_1993O:BLGREC_1993O","DEU","Bulgaria EC","1993",NA,NA
"4018","BLGREC_1993O:BLGREC_1993O","FRA","Bulgaria EC","1993",NA,NA
"4019","BLGREC_1993O:BLGREC_1993O","ITA","Bulgaria EC","1993",NA,NA
"4020","BLGREC_1993O:BLGREC_1993O","LUX","Bulgaria EC","1993",NA,NA
"4021","BLGREC_1993O:BLGREC_1993O","NLD","Bulgaria EC","1993",NA,NA
"4022","BLGREC_1993O:BLGREC_1993O","DNK","Bulgaria EC","1993",NA,NA
"4023","BLGREC_1993O:BLGREC_1993O","IRL","Bulgaria EC","1993",NA,NA
"4024","BLGREC_1993O:BLGREC_1993O","GBR","Bulgaria EC","1993",NA,NA
"4025","BLGREC_1993O:BLGREC_1993O","GRC","Bulgaria EC","1993",NA,NA
"4026","BLGREC_1993O:BLGREC_1993O","ESP","Bulgaria EC","1993",NA,NA
"4027","BLGREC_1993O:BLGREC_1993O","PRT","Bulgaria EC","1993",NA,NA
"4028","BLGREC_1993O:BLGREF_1993O","BGR","Bulgaria EFTA","1993",NA,NA
"4029","BLGREC_1993O:BLGREF_1993O","AUT","Bulgaria EFTA","1993",NA,NA
"4030","BLGREC_1993O:BLGREF_1993O","FIN","Bulgaria EFTA","1993",NA,NA
"4031","BLGREC_1993O:BLGREF_1993O","SWE","Bulgaria EFTA","1993",NA,NA
"4032","BLGREC_1993O:BLGREF_1993O","LIE","Bulgaria EFTA","1993",NA,NA
"4033","BLGREC_1993O:BLGREF_1993O","ISL","Bulgaria EFTA","1993",NA,NA
"4034","BLGREC_1993O:BLGREF_1993O","NOR","Bulgaria EFTA","1993",NA,NA
"4035","BLGREC_1993O:BLGREF_1993O","CHE","Bulgaria EFTA","1993",NA,NA
"4036","CNACMG_1993P","CRI","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4037","CNACMG_1993P","SLV","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4038","CNACMG_1993P","GTM","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4039","CNACMG_1993P","HND","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4040","CNACMG_1993P","NIC","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4041","CNACMG_1993P","PAN","Central American Common Market (CACM) Protocol Of Guatemala","1993","trade",NA
"4042","CHL-COL[NA]_1993O:CHL-COL[NA]_1993O","CHL","Chile Colombia","1993",NA,NA
"4043","CHL-COL[NA]_1993O:CHL-COL[NA]_1993O","COL","Chile Colombia","1993",NA,NA
"4044","CHL-VEN[VNZ]_1993O:CHL-VEN[VNZ]_1993O","CHL","Chile Venezuela","1993",NA,NA
"4045","CHL-VEN[VNZ]_1993O:CHL-VEN[VNZ]_1993O","VEN","Chile Venezuela","1993",NA,NA
"4046","COL-PAN[NA]_1993O:COL-PAN[NA]_1993O","COL","Colombia Panama","1993",NA,NA
"4047","COL-PAN[NA]_1993O:COL-PAN[NA]_1993O","PAN","Colombia Panama","1993",NA,NA
"4048","CMMESA_1993O:CMMESA_1993O","BDI","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4049","CMMESA_1993O:CMMESA_1993O","COM","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4050","CMMESA_1993O:CMMESA_1993O","COD","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4051","CMMESA_1993O:CMMESA_1993O","DJI","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4052","CMMESA_1993O:CMMESA_1993O","ETH","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4053","CMMESA_1993O:CMMESA_1993O","KEN","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4054","CMMESA_1993O:CMMESA_1993O","MDG","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4055","CMMESA_1993O:CMMESA_1993O","MWI","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4056","CMMESA_1993O:CMMESA_1993O","MUS","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4057","CMMESA_1993O:CMMESA_1993O","RWA","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4058","CMMESA_1993O:CMMESA_1993O","SDN","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4059","CMMESA_1993O:CMMESA_1993O","SWZ","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4060","CMMESA_1993O:CMMESA_1993O","UGA","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4061","CMMESA_1993O:CMMESA_1993O","ZMB","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4062","CMMESA_1993O:CMMESA_1993O","ZWE","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4063","CMMESA_1993O:CMMESA_1993O","AGO","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
"4064","CMMESA_1993O:CMMESA_1993O","LSO","Common Market For Eastern And Southern Africa (COMESA)","1993","trade",NA
